,0,1
"(2490689, 'N10')",-19.657192700270052,4.66985749417039
"(2490689, 'F12')",-6.042810429968205,-3.3920742719602557
"(2490689, 'C20')",8.928607467952117,14.471381443702974
"(2490689, 'J12')",-13.506592946218769,-4.770873678704755
"(2490689, 'J14')",-9.915034013923627,-2.4791226938202264
"(2490689, 'I09')",6.003798945284844,14.808947231688578
"(2490689, 'M13')",2.9524691494763378,1.4338066832875804
"(2490689, 'I07')",7.007611410602426,9.84003290026943
"(2490695, 'E16')",4.114270094383729,-0.7603953654642754
"(2490695, 'K08')",1.7444876315528735,-0.6142875706498604
"(2490695, 'N13')",5.41765560953983,1.5513343464011888
"(2490695, 'D12')",1.4381912094721891,-1.4250920490628298
"(2490695, 'N17')",3.5069414187731036,-4.612274291099154
"(2490695, 'M19')",5.1342438871312694,0.07066906395885504
"(2490695, 'J06')",3.1307173630651257,-4.061212431930531
"(2490695, 'K04')",2.445312805396791,1.255034918125893
"(2490695, 'I04')",-3.096298401908671,-6.213284355207277
"(2490695, 'D21')",-2.010069756546106,0.598189725359315
"(2490695, 'I11')",3.010088976668449,0.39042855575445706
"(2490695, 'G12')",-19.447770116551677,-2.978294504464861
"(2490695, 'E09')",4.08977093704953,2.5741746393093785
"(2490695, 'L21')",6.968771714832662,3.8212965288424865
"(2490695, 'L09')",4.176601396732185,-1.837615188618132
"(2490695, 'E18')",2.9066496374325665,-3.6233832817601472
"(2490695, 'F18')",1.1077246006402188,-7.237186257026342
"(2490695, 'M11')",5.108538705112642,2.1596361110684477
"(2490695, 'K07')",2.263851039859484,1.2796920782745573
"(2490695, 'F19')",1.970439778172786,-2.655830957395092
"(2490695, 'C05')",1.303258784104076,-3.263907273751719
"(2490695, 'J03')",5.356477741412832,-0.8029946597293658
"(2490695, 'H07')",-1.861321455283843,-4.870945999546454
"(2490695, 'C19')",-5.627552011747248,-3.4512518343674348
"(2490695, 'H06')",4.471591641970005,3.4911081449043158
"(2490695, 'E04')",1.4283845648895144,0.5462832028292954
"(2490695, 'C15')",-1.2059513201345642,-6.681145777772323
"(2490695, 'F17')",5.366034230394401,0.8500989307973487
"(2490695, 'E10')",3.729384750584011,3.3999824963111047
"(2490695, 'H10')",-2.3579937449353765,-0.4237033180342213
"(2490695, 'G08')",-11.658786152793288,-2.3892625227020536
"(2490695, 'M05')",6.345087059708686,-0.47965765237831376
"(2490695, 'N06')",4.641495123378085,7.655756524747395
"(2490695, 'K20')",-2.648337248153767,-9.629810539946348
"(2490695, 'C09')",3.4299672599057947,0.41333718156219973
"(2490695, 'F10')",2.3918348835190617,-1.2646943368628576
"(2490695, 'E11')",-2.652104812742403,-0.7210974013246187
"(2490695, 'I05')",5.743086267811746,2.8046321709703568
"(2490695, 'J15')",3.53518406932464,-0.3404852644944684
"(2490695, 'K16')",1.644644195960082,3.7514266641940766
"(2490695, 'M07')",1.0035114018417641,-5.164958947928595
"(2490695, 'N16')",6.565644677864213,1.2826199759221295
"(2490695, 'L16')",4.543930503708212,5.1826766746650845
"(2490695, 'E22')",4.553336738580663,1.449706440981264
"(2490695, 'D14')",-0.10120518573669597,-4.375369592565038
"(2490695, 'M09')",1.4943679664331186,-10.398943718731264
"(2490695, 'D15')",-2.3171905117734055,-12.666067507326051
"(2490695, 'I15')",1.8974779205768406,-2.5274141933689585
"(2490695, 'J14')",2.686203499880889,-2.1594783946279756
"(2490695, 'D07')",-2.1380621092604617,-4.143772048552082
"(2490695, 'F20')",3.912252037227203,-0.3499081774537916
"(2490695, 'I06')",3.181936354883907,5.303625630692343
"(2490695, 'M03')",4.219372459534366,-1.556095966905457
"(2490695, 'M18')",2.174772373401927,3.967213309739161
"(2490695, 'G18')",4.820720517000316,3.6501425854820044
"(2490695, 'C08')",1.432267864782531,3.9701279842811728
"(2490695, 'G06')",3.802785374081636,2.785550478082644
"(2490695, 'F05')",-1.8562252543627356,-0.942548999736478
"(2490695, 'E21')",-7.411343044882098,-4.062479849666627
"(2490695, 'G05')",5.192618773109334,2.46974797945398
"(2490695, 'J16')",3.966242142592061,7.484056642475476
"(2490695, 'L14')",-9.198458865588245,-10.533591733287011
"(2490695, 'G14')",1.8361030887222576,-11.094181675997854
"(2490695, 'E20')",1.9340357566827309,1.5080510963658633
"(2490695, 'J10')",3.403767752571866,-0.5573684782331078
"(2490695, 'I19')",-6.540554109064033,-2.583387196934672
"(2490695, 'I14')",-0.730094691696398,-1.7317930703889632
"(2490695, 'L20')",1.2961856550034234,1.5492983186151432
"(2490695, 'I21')",2.9672570288854425,-7.891223859332697
"(2490695, 'N03')",3.70522816076299,-0.47235214377243195
"(2490695, 'G04')",4.732658691451302,-2.758083323620882
"(2490695, 'H08')",5.289280155460653,6.40997338492871
"(2490695, 'D06')",4.193827649892236,0.6050319940471557
"(2490695, 'G13')",-0.45923965265722516,-4.665335518134552
"(2490695, 'C04')",-16.257438865736763,0.9024996552982835
"(2490695, 'F08')",1.3153391073551925,-0.5994610965197901
"(2490695, 'D18')",-1.4590644112276463,-2.7504770199227693
"(2490695, 'J18')",5.076146240525397,3.959879981087069
"(2490695, 'J12')",2.8469964102939795,-2.341207641597452
"(2490695, 'F06')",2.4558303054303305,2.1399397818156713
"(2490695, 'F16')",1.9054073137667924,-4.243679062988365
"(2490695, 'G17')",2.3854886426892423,2.779565862164017
"(2490695, 'D09')",2.0856472236950476,-5.396259540351079
"(2490695, 'D10')",2.780044644227305,1.3816212955287255
"(2490695, 'C14')",1.1540612746185326,-3.0819361927570856
"(2490695, 'L18')",-0.22235187841432896,-2.7063238105227847
"(2490695, 'D22')",0.027507288066468922,-5.937697033578799
"(2490695, 'E08')",3.015713758908379,-3.597834549977732
"(2490695, 'K05')",0.37393214353409654,-0.9246277043767404
"(2490695, 'E06')",2.6563479406094106,-4.0483294254758295
"(2490695, 'G09')",4.351124093613449,0.06000219130978545
"(2490695, 'C07')",2.1195814351326674,0.7487358038031122
"(2490695, 'H04')",1.7491011979080482,-1.1027718188439322
"(2490695, 'F04')",2.9109484843109734,0.3264543265086156
"(2490695, 'N09')",5.553213513251998,-0.8143524184674346
"(2490695, 'F03')",1.0821792396626593,-5.14301862818677
"(2490695, 'G10')",-1.4366260879905062,-0.9446689265014799
"(2490695, 'H19')",1.8394909799639656,-1.5096977885774023
"(2490695, 'K06')",4.077886706741335,2.976897456800747
"(2490695, 'H16')",5.506890833623846,0.7732002954210244
"(2490695, 'J11')",0.12618910425547913,-7.901306060826053
"(2490695, 'C18')",-2.3017620896787534,-7.845177357269253
"(2490695, 'H21')",4.623923425717691,-1.0344028338150812
"(2490695, 'N10')",5.049483530271196,5.6224651188300765
"(2490695, 'K14')",3.873225074362959,0.9816742302387567
"(2490695, 'L08')",6.066786583673928,1.1707731474919978
"(2490695, 'K13')",2.258924686802987,-0.6689520927496669
"(2490695, 'J13')",4.034920036449652,-0.10999276381139815
"(2490695, 'L07')",5.65109807550777,3.155151868588489
"(2490695, 'N15')",4.335841448965194,0.30559308918485034
"(2490695, 'G03')",4.537688666692855,-0.31537076579743756
"(2490695, 'H05')",4.1282727968398065,-4.177300379095241
"(2490695, 'E19')",3.8039833121013125,-2.283662526896071
"(2490695, 'I16')",-1.1782369011283955,-2.788520591133219
"(2490695, 'F14')",2.4683842069888833,3.2009942811030774
"(2490695, 'K19')",1.8168638042747862,-2.761810597929991
"(2490695, 'M04')",3.121389302202825,-3.9786599315142084
"(2490695, 'K18')",3.2477821008733585,2.0636923872288775
"(2490695, 'F21')",5.531749661412252,3.745027087345079
"(2490695, 'D17')",3.513649974541193,-1.345834026291795
"(2490695, 'D04')",-1.9200823892815397,4.255117123895096
"(2490695, 'N21')",-10.013797070982644,-6.3107369031118505
"(2490695, 'D05')",-6.23814604031467,-8.246734709269921
"(2490695, 'M12')",3.6746655372862325,1.3823134865985112
"(2490695, 'F07')",0.6645263895464493,-3.9976158816396117
"(2490695, 'D16')",-4.234191097942366,-11.40437466242611
"(2490695, 'K21')",3.982697572789039,4.155476031432173
"(2490695, 'D19')",-2.399952760992593,-5.819820969603407
"(2490695, 'C17')",-6.0299178270267495,-4.143928207173952
"(2490695, 'H17')",0.436549053446562,-6.109782207527116
"(2490695, 'L19')",4.554749098889502,4.3157566136674115
"(2490695, 'N14')",-1.460485740307418,4.795028400634105
"(2490695, 'C21')",-12.188382302974922,-4.442450372530194
"(2490695, 'H11')",0.2849001427914898,-1.279229407109288
"(2490695, 'J22')",4.030169696989487,-0.7308891372624979
"(2490695, 'E03')",1.752742892101844,-1.0774698309948787
"(2490695, 'E12')",4.938526023919332,1.4713045005508156
"(2490695, 'M17')",4.561302148925914,-2.4287851315269435
"(2490695, 'J08')",-0.9113176320555251,-5.3617465908810145
"(2490695, 'L06')",3.939671803185949,-1.6678068953921745
"(2490695, 'M16')",7.3936757985600545,0.746181987946286
"(2490695, 'N07')",4.463669982919208,1.3493316118065126
"(2490695, 'L22')",3.730979069161274,0.9850272859139301
"(2490695, 'L17')",5.190688076226791,-2.7962266791847203
"(2490695, 'L15')",6.165337346494509,6.317818691421991
"(2490695, 'K03')",2.7556147647805345,4.236430066034107
"(2490695, 'H14')",-14.854673135475808,-1.5937494581480596
"(2490695, 'J19')",-3.4225200996622736,-5.954427477434867
"(2490695, 'C12')",0.26914162527048446,-8.94651612278822
"(2490695, 'M13')",1.7566753164021118,-0.8223228023470315
"(2490695, 'C20')",-3.6707235192337295,-3.5952480186216693
"(2490695, 'K15')",8.388578126322013,6.056116921344261
"(2490695, 'I12')",-4.2998763338559165,-8.333932255759173
"(2490695, 'J17')",3.564905659030471,3.6881401802848264
"(2490695, 'D20')",-9.129510151341677,-10.709206443403708
"(2490695, 'N22')",5.552968887105921,-1.4103257977111716
"(2490695, 'H20')",2.9664401929836988,-2.900015108695371
"(2490695, 'E07')",1.4904141387441656,1.4188826334557127
"(2490695, 'C13')",0.5400389883595679,-3.6610972650394853
"(2490695, 'K11')",-1.3129003391328358,-3.387390168184848
"(2490695, 'G19')",3.4944412230211523,3.646179825569646
"(2490695, 'M22')",6.802054027377471,6.272555853270722
"(2490695, 'I03')",3.601081766197583,2.249695106654799
"(2490695, 'G21')",3.5035322239701463,-4.301905687084295
"(2490695, 'N12')",4.583765743353609,4.096549411877813
"(2490695, 'J05')",2.8184560842730573,7.6605375148271255
"(2490695, 'M21')",-15.20498691275664,-3.1426193129676574
"(2490695, 'I10')",5.956013266420021,0.7531538125934392
"(2490695, 'L11')",3.7482629640566003,2.198088248434634
"(2490695, 'I13')",3.5189534053682805,1.0914876022062
"(2490695, 'G07')",3.3416129372831422,4.139293545527245
"(2490695, 'F09')",-2.727108646622419,-3.6533357678783793
"(2490695, 'L04')",3.590939040791487,1.8298462851880788
"(2490695, 'H15')",1.4173302257158469,-0.23569621969725993
"(2490695, 'J09')",2.5469325689993747,-0.41282849327787297
"(2490695, 'E13')",3.311321454740875,-6.633124006482667
"(2490695, 'G16')",0.5714300355474157,-5.047290800003108
"(2490695, 'L05')",5.0198012078308105,4.335307361174604
"(2490695, 'D08')",-1.3972281192110687,-0.23661154652221453
"(2490695, 'D03')",-19.49529760025357,1.3354524365144824
"(2490695, 'G11')",0.2034002457813958,1.3167648875552465
"(2490695, 'N19')",2.5272248408572624,-2.6380777089730767
"(2490695, 'F15')",5.12857599338794,4.567915458159744
"(2490695, 'N11')",3.9929132970739496,2.699297497134443
"(2490695, 'I08')",3.5650233000553437,-0.536365256264702
"(2490695, 'H22')",4.961590298710275,0.22436173306073445
"(2490695, 'K22')",5.486919602552735,0.9685050068936174
"(2490695, 'K17')",5.45385253925495,1.159591921849258
"(2490695, 'C03')",1.13418504010288,-6.522032073954617
"(2490695, 'I18')",5.999886914261009,1.0065116755518773
"(2490695, 'J07')",4.734233219600659,-3.169196537583323
"(2490695, 'C10')",5.337332956490244,-1.6467782927111145
"(2490695, 'I20')",6.338416427450637,2.4464742227546536
"(2490695, 'I09')",3.8996544394459747,2.8455442328882086
"(2490695, 'C16')",-2.898893424659052,-5.366725645461237
"(2490695, 'E17')",3.900067469139125,-0.9741319503826543
"(2490695, 'H09')",-3.026909672214192,0.0741518212161669
"(2490695, 'G22')",2.0772826362390546,-7.820318553737202
"(2490695, 'E05')",-1.487103459568171,-8.524345626058107
"(2490695, 'L10')",1.087243694808333,-4.182853565161194
"(2490695, 'J04')",4.730308756491503,0.10330476379526614
"(2490695, 'L13')",4.438752289913042,5.082036346569767
"(2490695, 'I22')",4.815781254219009,-2.758133863936884
"(2490695, 'N20')",4.738758735332443,1.2307105289742573
"(2490695, 'C06')",-2.8304546112548947,-9.677505654642337
"(2490695, 'N05')",6.062876387169276,-1.0659351407278823
"(2490695, 'J21')",1.0985334174026877,-1.4510593121829214
"(2490695, 'H13')",4.670756880706453,-0.07556026627749926
"(2490695, 'J20')",3.227599205218242,4.852420279801348
"(2490695, 'F22')",-9.304461673038151,-12.267279359062899
"(2490695, 'K12')",-6.372577561748119,-2.2948472235697466
"(2490695, 'N08')",2.6068171748116766,-0.5464814847153696
"(2490695, 'C11')",2.1133846901250606,-1.3334849873846975
"(2490695, 'I17')",5.842353488151906,4.597927969172263
"(2490695, 'G20')",6.536479654944232,-0.11975476566617217
"(2490695, 'K09')",-1.1376382412561827,-6.205519942942071
"(2490695, 'N18')",5.835203829298155,3.0087274625179905
"(2490695, 'N04')",5.10476157250969,2.958223285323302
"(2490695, 'M06')",5.120639257695515,-0.3473150922000623
"(2490695, 'L12')",3.3457746767701604,-4.036304964198725
"(2490695, 'H18')",5.579806730152458,0.9500905695906634
"(2490695, 'H12')",3.1327291043216845,-0.5104874657703311
"(2490695, 'M10')",3.1179813037727784,-5.102044679849797
"(2490695, 'E15')",6.468663815702618,-2.2862777153580303
"(2490695, 'M08')",6.416381387084813,3.528722068327805
"(2490695, 'L03')",0.388707293412725,-0.6079039693587618
"(2490695, 'F11')",3.36906024273694,0.5780922244367034
"(2490695, 'D11')",-2.7375317179141323,-10.131262634237173
"(2490695, 'C22')",-18.527891469369028,-4.298302233601292
"(2490695, 'I07')",4.6272695042877805,0.39707162119294886
"(2490695, 'M14')",6.3248526863013135,2.4491083194288317
"(2490695, 'M20')",3.804667005958014,-4.009963004101379
"(2490695, 'F12')",6.171305829585939,4.072468128422744
"(2490695, 'K10')",5.570609833528706,4.407749812822154
"(2490695, 'E14')",-1.8992374780789671,-5.4984227280927565
"(2490695, 'D13')",0.9932736101662745,-0.9241989243026597
"(2490695, 'H03')",3.0141784501474076,-1.1668203832856685
"(2490695, 'G15')",3.9195075023949175,-0.9621168867793088
"(2490695, 'F13')",4.2614776653997435,-1.7959222069886929
"(2490695, 'M15')",1.8895849765832613,5.066770696480567
"(2490701, 'G05')",-0.5551609047101121,2.434216066251789
"(2490701, 'K12')",-0.9504836356068389,-7.834238031852403
"(2490701, 'J17')",5.023678458076172,0.6319786668679535
"(2490701, 'D15')",4.55626099859508,1.6226367894412406
"(2490701, 'G14')",-2.4531629355183706,-2.869083971543319
"(2490701, 'H05')",-7.438669841620313,-9.334767428435951
"(2490701, 'J21')",-12.9374849346175,-1.4340995142077841
"(2490701, 'J22')",2.0510626545531734,-5.305997837629002
"(2490701, 'L14')",5.5445020064960495,-0.3739901907331592
"(2490701, 'G11')",4.181672170610626,3.0606489773625043
"(2490701, 'I17')",-4.767155732373913,0.8252517309560689
"(2490701, 'G20')",3.225554848950834,-1.8871179665063658
"(2490701, 'H10')",7.358809417484416,2.502631797371501
"(2490701, 'I04')",2.5262082454805297,-3.073431001311344
"(2490701, 'N04')",-18.5969711772967,11.04537067035497
"(2490701, 'I12')",2.523907111778473,-5.152776843976678
"(2490701, 'D07')",4.446896755111629,-3.035748923318023
"(2490701, 'J12')",5.264640308332153,1.9659568691997402
"(2490701, 'H18')",-6.352188107130391,-11.755405794640732
"(2490701, 'D11')",3.8483642534176177,-6.042838911277705
"(2490701, 'N22')",3.949450715297026,-4.184284334177249
"(2490701, 'K16')",3.2051786493819523,-3.4010041769334647
"(2490701, 'H06')",1.817948736386852,-3.364657506754739
"(2490701, 'M12')",1.4110695211702646,-3.5145946037366667
"(2490701, 'L11')",4.180266725134155,-4.112743399809249
"(2490701, 'K05')",5.527061316449423,3.844715202470828
"(2490701, 'G10')",2.560102330189241,-3.550093491678585
"(2490701, 'K22')",1.6164311966935496,-5.215645408224726
"(2490701, 'K13')",0.9352400623781637,-7.813907135316642
"(2490701, 'C13')",-1.3034326848710331,-4.269917633390984
"(2490701, 'J04')",8.778855588617981,4.286832433738648
"(2490701, 'L12')",2.9938926624837356,-2.009410332151888
"(2490701, 'I15')",4.003882750717838,-2.762536651618048
"(2490701, 'E09')",5.81093892416197,-3.1549337460053524
"(2490701, 'M22')",6.260356849458346,4.401209163672
"(2490701, 'K21')",2.2063423331089798,-4.40286303041768
"(2490701, 'D04')",7.818952721268584,6.059268081082696
"(2490701, 'M09')",5.418758042531027,2.592450217495028
"(2490701, 'L16')",5.283636518471602,-2.866188600436834
"(2490701, 'H19')",-1.8434962796231467,-9.752356193223596
"(2490701, 'C16')",3.0197185055041023,-8.702804530086631
"(2490701, 'K07')",4.381883773328123,0.43122325060089706
"(2490701, 'F18')",1.316655401480377,-8.675896902051734
"(2490701, 'C09')",3.0391648361773074,2.975161425023135
"(2490701, 'L22')",6.2515255931150016,0.8340712357645507
"(2490701, 'D09')",2.968046369288236,2.3944109628445758
"(2490701, 'C12')",-7.513661999979889,-7.299430828789592
"(2490701, 'D20')",-1.2439576470637403,-6.842185883451988
"(2490701, 'I22')",4.437935707663217,0.20519808924098856
"(2490701, 'F15')",2.0132310375581133,-2.7086330015483266
"(2490701, 'C11')",5.03375505978318,-2.496727618126749
"(2490701, 'G06')",3.9172274625973795,-0.3883053656343102
"(2490701, 'M16')",2.090096258113793,3.4711020437418645
"(2490701, 'D19')",-9.04825858674165,-8.336028874073621
"(2490701, 'H04')",7.384396506027954,1.5330747095050763
"(2490701, 'K06')",3.7156051754464117,-1.0085702563976766
"(2490701, 'K18')",3.76276785349713,-5.480853507576938
"(2490701, 'C07')",-3.5589856002053684,-13.054115784337792
"(2490701, 'J18')",-1.420495719340663,-7.650555663504064
"(2490701, 'L13')",6.515314950703487,8.096687799597262
"(2490701, 'H09')",2.2452317115992084,1.533513283391969
"(2490701, 'J03')",6.18956596868619,-1.3420616931560203
"(2490701, 'F12')",7.4326513842300574,-0.39063247946677343
"(2490701, 'L06')",1.8237295202293857,-6.173460688807068
"(2490701, 'J10')",4.775372641669334,1.8306111531020928
"(2490701, 'L18')",-3.437015478904141,-6.122934134815542
"(2490701, 'D12')",4.493929727429378,-3.1182603156625923
"(2490701, 'H21')",1.2866016079255873,-1.8299424495323957
"(2490701, 'F14')",4.869911801615212,-2.6608335325243826
"(2490701, 'J20')",-3.6922664461399552,-6.312286880782416
"(2490701, 'F22')",0.6802896589614272,-3.562149019094639
"(2490701, 'E11')",5.771099073147932,-0.3040011470905345
"(2490701, 'G16')",5.4059401464716474,-4.308421499742882
"(2490701, 'E12')",-0.3279820402415127,-1.6150262683703072
"(2490701, 'E16')",1.6274469865126588,-5.118674875028896
"(2490701, 'F16')",-2.92508659218213,-1.4068403788298947
"(2490701, 'C08')",0.5448456218850158,3.558779181848961
"(2490701, 'E18')",5.079019888326801,0.6996218868831287
"(2490701, 'F20')",-1.8094220651538593,-6.799250172644097
"(2490701, 'F04')",3.501480242279696,-5.456871199882173
"(2490701, 'C05')",3.4102824847016757,-3.07384515792993
"(2490701, 'I05')",5.3174182584279155,0.9061356805914429
"(2490701, 'N10')",5.7441911546336515,0.5488558809508587
"(2490701, 'N15')",6.6600925578389205,1.0045354512368285
"(2490701, 'I06')",4.142136096916954,2.6531543696038153
"(2490701, 'G17')",1.5385099817364536,-3.9201348944891454
"(2490701, 'C17')",4.561009066980404,-2.3830115124048934
"(2490701, 'I11')",2.3092668840188817,-7.611971928249016
"(2490701, 'K19')",4.016961174501108,-3.953625097878022
"(2490701, 'M21')",-15.883108654751265,-4.51758757000854
"(2490701, 'N12')",3.319717596021957,-2.266845857541579
"(2490701, 'F05')",2.936060237809648,1.353227854188214
"(2490701, 'H07')",3.145820634121016,-1.1560789628226766
"(2490701, 'H15')",0.9593588184880938,1.0958753433333923
"(2490701, 'G12')",2.8949000068590216,-6.554758878511677
"(2490701, 'N09')",4.394633665108111,1.6353831352741472
"(2490701, 'D03')",-11.915975144357514,-5.832206143527595
"(2490701, 'L03')",5.43972188851986,-1.1057913837118871
"(2490701, 'M13')",5.553489909603371,0.37999867767344725
"(2490701, 'M18')",4.866643316956743,-4.360299535979248
"(2490701, 'N11')",7.025382396733609,4.868246215644148
"(2490701, 'F09')",-2.449136408524137,-6.8075839939551415
"(2490701, 'H03')",2.0290675123353568,-3.6526120239239166
"(2490701, 'J05')",5.711677605918515,1.0728282299906893
"(2490701, 'E04')",6.138255736497734,3.3021951412525783
"(2490701, 'G07')",5.822419184709757,-1.733013182133503
"(2490701, 'K04')",8.34038339249819,4.226882462501235
"(2490701, 'N18')",5.517681952639574,-0.939766053617283
"(2490701, 'J08')",5.084867876355902,3.3999917471250276
"(2490701, 'J14')",0.7483456904451004,-5.119373701455302
"(2490701, 'C04')",-12.858929720959022,-3.297227137969304
"(2490701, 'N16')",-0.24767855576456693,-6.857526764107588
"(2490701, 'J19')",-0.9873947131547165,-3.539072296402486
"(2490701, 'D18')",2.408602032634797,-2.8237683325372718
"(2490701, 'J09')",6.072116587246682,6.083099408536178
"(2490701, 'C20')",3.232181207567673,-1.0135768321073615
"(2490701, 'E22')",-0.7535813896344746,0.9634713353337562
"(2490701, 'M07')",4.527192365632922,4.139829087099884
"(2490701, 'H08')",-2.6572783851493096,-5.825492971638374
"(2490701, 'I13')",2.05720545683789,0.23685943872906962
"(2490701, 'G08')",-0.6006592877914609,-4.968724986216522
"(2490701, 'D13')",1.7727176282761856,-0.9060933490256455
"(2490701, 'L17')",1.2452938023970106,-0.2270184633762053
"(2490701, 'G19')",4.158367249442827,-2.174251052956836
"(2490701, 'F10')",8.577516520631,0.5495043970162601
"(2490701, 'M03')",6.648398592564195,0.2797118516471669
"(2490701, 'F08')",-0.5352908133031169,-1.326339488358901
"(2490701, 'C14')",-0.0616354001979626,-7.646854102368698
"(2490701, 'L09')",4.819651971126501,3.766372063084481
"(2490701, 'M05')",3.9576650664358493,-0.4735755552621417
"(2490701, 'I18')",4.766059131693247,-1.4296314619152808
"(2490701, 'I19')",2.3331232502437005,-4.505421243985634
"(2490701, 'N07')",4.795106254067973,3.840111977786519
"(2490701, 'N19')",2.3464145272754053,-5.16878219936634
"(2490701, 'N03')",-6.451737484348741,-8.282994553736986
"(2490701, 'E03')",-5.771906233759878,-11.403612834031675
"(2490701, 'J11')",2.0782438289464467,-9.59555311099619
"(2490701, 'D22')",-3.624851816597118,-3.747863951358154
"(2490701, 'D14')",4.230115247834053,-3.3415269466874764
"(2490701, 'D17')",-0.41888278840670295,-12.646347609037232
"(2490701, 'K08')",3.3355471987081367,3.696564237995336
"(2490701, 'L20')",4.329606064933,-1.0592460752506878
"(2490701, 'M06')",4.72802161204642,7.060140546695428
"(2490701, 'C15')",0.6206999369292713,-9.928111300673962
"(2490701, 'F21')",-0.24168519504423733,-2.400401157454161
"(2490701, 'D05')",2.9616321623215875,-5.827334075922554
"(2490701, 'I21')",2.041298994470121,-1.305797313738673
"(2490701, 'I09')",-3.5862812003350952,-1.722847506911036
"(2490701, 'J07')",8.03243749789472,8.569238379252218
"(2490701, 'M20')",-0.460335123095658,-4.110661089123303
"(2490701, 'K14')",0.23561431008499786,-3.218486466528614
"(2490701, 'C10')",3.3465051833087855,-5.679934569176702
"(2490701, 'H13')",3.5255621753180164,-3.2083352725613747
"(2490701, 'L21')",0.3008648638848065,-1.5884588964740096
"(2490701, 'L07')",-1.0961981457627732,-7.981089824636467
"(2490701, 'M08')",-0.08885838959892411,1.1091537638580358
"(2490701, 'N14')",-4.882100199651377,-4.273845945644353
"(2490701, 'C06')",3.2550068681525275,-2.559525579290076
"(2490701, 'I08')",4.005779045194245,0.7081272278520212
"(2490701, 'K10')",6.28504747907257,0.05505981445590325
"(2490701, 'C19')",3.302019031197333,3.125239278764295
"(2490701, 'E14')",4.594731820828717,-0.07190092516910619
"(2490701, 'M14')",-9.091654348227388,-1.789775660055935
"(2490701, 'E10')",3.6496354338229877,-0.07069889892608243
"(2490701, 'G18')",3.5292396937011756,-1.7561191085671155
"(2490701, 'F07')",1.6027831515642614,1.4590010006815424
"(2490701, 'N20')",3.5893008585070088,-4.8001205195372
"(2490701, 'F11')",6.388720761138389,0.9578771895674434
"(2490701, 'K09')",3.4172300616059434,1.6824277008336115
"(2490701, 'K17')",1.8880215853143683,1.4000237952951635
"(2490701, 'D16')",-1.07382059558869,-9.237311782098157
"(2490701, 'D08')",4.2398759392525625,-0.7216944081476175
"(2490701, 'J16')",-1.3220436190003995,-0.6934019523218696
"(2490701, 'E06')",5.346861860385465,-6.552631063295904
"(2490701, 'L04')",6.230574679717971,7.317583413932288
"(2490701, 'F13')",5.288815575676937,-0.3693435376021298
"(2490701, 'E17')",1.5951129714103676,-4.910223537476205
"(2490701, 'E15')",0.6807630462358741,-6.980888305887797
"(2490701, 'F17')",3.0286627683662357,-2.9660992000358917
"(2490701, 'I07')",2.1612071948881297,-8.343899032424337
"(2490701, 'E19')",-3.9776203738592404,-7.993120995128059
"(2490701, 'E07')",-7.633643472210553,-5.184872662990628
"(2490701, 'I10')",-0.4147960488569932,-9.480154081718704
"(2490701, 'C21')",-1.6085925280888702,-5.751007103221284
"(2490701, 'D06')",4.125525465733606,-1.683724584276667
"(2490701, 'E20')",4.072302456844971,0.2317334047728527
"(2490701, 'H22')",2.424003732550802,-0.7725235245193678
"(2490701, 'I14')",1.4101015135268264,-5.5061875684232895
"(2490701, 'L15')",4.77097876653048,-0.10565714945642615
"(2490701, 'H16')",5.371551512816392,-0.0664591924160983
"(2490701, 'M04')",5.787006768292118,3.243603340288805
"(2490701, 'G09')",3.633967851676018,0.6368757794998965
"(2490701, 'J06')",2.8114081234160793,0.1613365238154766
"(2490701, 'F03')",3.278478506220886,0.887167701165415
"(2490701, 'C22')",3.098607028007387,3.884223606929152
"(2490701, 'E05')",2.8345252223563615,-4.013835681114853
"(2490701, 'J13')",1.7116211959517136,-0.914732683773512
"(2490701, 'H17')",4.703328709712646,2.847292216333815
"(2490701, 'G21')",5.027644159078965,-2.995406498382051
"(2490701, 'K15')",5.057509407928097,-2.7733638114320387
"(2490701, 'I03')",3.671504105382269,2.45305704650853
"(2490701, 'L05')",4.131248846177345,-0.49005852661812127
"(2490701, 'N17')",6.784636080134672,-1.0162255481352551
"(2490701, 'N21')",-11.687727663875744,-7.340947393152663
"(2490701, 'I20')",5.45532744158871,0.5771036188284694
"(2490701, 'N13')",5.010979795394831,-2.8889155195125777
"(2490701, 'E21')",-16.840034773478095,-1.0200857113653534
"(2490701, 'M10')",3.533362182275555,3.5445321784593258
"(2490701, 'G22')",3.554566799804979,-5.689388585769724
"(2490701, 'E08')",4.742510347079564,2.7482358951029275
"(2490701, 'F19')",1.3900935348200845,-2.23259627919192
"(2490701, 'G13')",-2.851043041697551,-10.537600737222872
"(2490701, 'K03')",3.4143342060626396,-1.794233451035783
"(2490701, 'M15')",4.207599833806116,-2.0308436137639623
"(2490701, 'L10')",-16.895416360859116,4.520718308717336
"(2490701, 'N08')",4.772376657240012,1.717392535730128
"(2490701, 'D10')",-6.5262309168598875,-10.996589506940433
"(2490701, 'N05')",4.96513177178303,0.6085653565021051
"(2490701, 'K11')",7.018801682606037,5.1063499859162
"(2490701, 'G03')",-2.8020338816526227,-6.176182359075857
"(2490701, 'F06')",3.0603441571251833,-2.8989250237282125
"(2490701, 'H20')",4.518711437857399,-4.516617916340661
